#  E (eV)   dosup(E)     dosdw(E)   Int dos(E) EFermi =   10.903 eV
  -8.090  0.4770E+01  0.4771E+01  0.1588E+01
  -8.080  0.4916E+01  0.4916E+01  0.1686E+01
  -8.070  0.5053E+01  0.5053E+01  0.1787E+01
  -8.060  0.5182E+01  0.5182E+01  0.1891E+01
  -8.050  0.5300E+01  0.5300E+01  0.1997E+01
  -8.040  0.5408E+01  0.5409E+01  0.2105E+01
  -8.030  0.5506E+01  0.5506E+01  0.2215E+01
  -8.020  0.5591E+01  0.5591E+01  0.2327E+01
  -8.010  0.5665E+01  0.5665E+01  0.2440E+01
  -8.000  0.5726E+01  0.5726E+01  0.2554E+01
  -7.990  0.5775E+01  0.5775E+01  0.2670E+01
  -7.980  0.5811E+01  0.5811E+01  0.2786E+01
  -7.970  0.5835E+01  0.5835E+01  0.2903E+01
  -7.960  0.5847E+01  0.5847E+01  0.3020E+01
  -7.950  0.5846E+01  0.5846E+01  0.3137E+01
  -7.940  0.5834E+01  0.5834E+01  0.3253E+01
  -7.930  0.5811E+01  0.5811E+01  0.3370E+01
  -7.920  0.5778E+01  0.5778E+01  0.3485E+01
  -7.910  0.5735E+01  0.5735E+01  0.3600E+01
  -7.900  0.5683E+01  0.5683E+01  0.3714E+01
  -7.890  0.5624E+01  0.5623E+01  0.3826E+01
  -7.880  0.5557E+01  0.5557E+01  0.3937E+01
  -7.870  0.5485E+01  0.5485E+01  0.4047E+01
  -7.860  0.5408E+01  0.5408E+01  0.4155E+01
  -7.850  0.5328E+01  0.5327E+01  0.4262E+01
  -7.840  0.5245E+01  0.5245E+01  0.4367E+01
  -7.830  0.5161E+01  0.5161E+01  0.4470E+01
  -7.820  0.5077E+01  0.5077E+01  0.4571E+01
  -7.810  0.4994E+01  0.4994E+01  0.4671E+01
  -7.800  0.4913E+01  0.4913E+01  0.4769E+01
  -7.790  0.4835E+01  0.4835E+01  0.4866E+01
  -7.780  0.4762E+01  0.4762E+01  0.4961E+01
  -7.770  0.4694E+01  0.4694E+01  0.5055E+01
  -7.760  0.4632E+01  0.4632E+01  0.5148E+01
  -7.750  0.4577E+01  0.4577E+01  0.5239E+01
  -7.740  0.4530E+01  0.4530E+01  0.5330E+01
  -7.730  0.4491E+01  0.4491E+01  0.5420E+01
  -7.720  0.4461E+01  0.4461E+01  0.5509E+01
  -7.710  0.4441E+01  0.4441E+01  0.5598E+01
  -7.700  0.4430E+01  0.4430E+01  0.5686E+01
  -7.690  0.4430E+01  0.4430E+01  0.5775E+01
  -7.680  0.4440E+01  0.4440E+01  0.5864E+01
  -7.670  0.4461E+01  0.4461E+01  0.5953E+01
  -7.660  0.4492E+01  0.4492E+01  0.6043E+01
  -7.650  0.4535E+01  0.4535E+01  0.6134E+01
  -7.640  0.4589E+01  0.4589E+01  0.6225E+01
  -7.630  0.4654E+01  0.4654E+01  0.6318E+01
  -7.620  0.4730E+01  0.4730E+01  0.6413E+01
  -7.610  0.4817E+01  0.4817E+01  0.6509E+01
  -7.600  0.4914E+01  0.4915E+01  0.6608E+01
  -7.590  0.5023E+01  0.5023E+01  0.6708E+01
  -7.580  0.5142E+01  0.5142E+01  0.6811E+01
  -7.570  0.5271E+01  0.5271E+01  0.6916E+01
  -7.560  0.5410E+01  0.5411E+01  0.7025E+01
  -7.550  0.5560E+01  0.5560E+01  0.7136E+01
  -7.540  0.5719E+01  0.5719E+01  0.7250E+01
  -7.530  0.5887E+01  0.5887E+01  0.7368E+01
  -7.520  0.6064E+01  0.6065E+01  0.7489E+01
  -7.510  0.6251E+01  0.6251E+01  0.7614E+01
  -7.500  0.6445E+01  0.6445E+01  0.7743E+01
  -7.490  0.6648E+01  0.6648E+01  0.7876E+01
  -7.480  0.6858E+01  0.6858E+01  0.8013E+01
  -7.470  0.7075E+01  0.7075E+01  0.8155E+01
  -7.460  0.7299E+01  0.7299E+01  0.8301E+01
  -7.450  0.7529E+01  0.7529E+01  0.8451E+01
  -7.440  0.7765E+01  0.7765E+01  0.8607E+01
  -7.430  0.8005E+01  0.8006E+01  0.8767E+01
  -7.420  0.8250E+01  0.8251E+01  0.8932E+01
  -7.410  0.8499E+01  0.8500E+01  0.9102E+01
  -7.400  0.8751E+01  0.8752E+01  0.9277E+01
  -7.390  0.9006E+01  0.9006E+01  0.9457E+01
  -7.380  0.9262E+01  0.9262E+01  0.9642E+01
  -7.370  0.9519E+01  0.9519E+01  0.9832E+01
  -7.360  0.9775E+01  0.9776E+01  0.1003E+02
  -7.350  0.1003E+02  0.1003E+02  0.1023E+02
  -7.340  0.1029E+02  0.1029E+02  0.1043E+02
  -7.330  0.1054E+02  0.1054E+02  0.1065E+02
  -7.320  0.1079E+02  0.1079E+02  0.1086E+02
  -7.310  0.1103E+02  0.1103E+02  0.1108E+02
  -7.300  0.1127E+02  0.1127E+02  0.1131E+02
  -7.290  0.1151E+02  0.1151E+02  0.1154E+02
  -7.280  0.1174E+02  0.1174E+02  0.1177E+02
  -7.270  0.1196E+02  0.1196E+02  0.1201E+02
  -7.260  0.1217E+02  0.1217E+02  0.1225E+02
  -7.250  0.1238E+02  0.1238E+02  0.1250E+02
  -7.240  0.1257E+02  0.1257E+02  0.1275E+02
  -7.230  0.1276E+02  0.1276E+02  0.1301E+02
  -7.220  0.1294E+02  0.1294E+02  0.1327E+02
  -7.210  0.1310E+02  0.1310E+02  0.1353E+02
  -7.200  0.1326E+02  0.1326E+02  0.1379E+02
  -7.190  0.1340E+02  0.1340E+02  0.1406E+02
  -7.180  0.1353E+02  0.1353E+02  0.1433E+02
  -7.170  0.1365E+02  0.1365E+02  0.1461E+02
  -7.160  0.1376E+02  0.1376E+02  0.1488E+02
  -7.150  0.1385E+02  0.1385E+02  0.1516E+02
  -7.140  0.1393E+02  0.1393E+02  0.1544E+02
  -7.130  0.1399E+02  0.1399E+02  0.1572E+02
  -7.120  0.1404E+02  0.1404E+02  0.1600E+02
  -7.110  0.1408E+02  0.1408E+02  0.1628E+02
  -7.100  0.1410E+02  0.1410E+02  0.1656E+02
  -7.090  0.1410E+02  0.1410E+02  0.1684E+02
  -7.080  0.1409E+02  0.1409E+02  0.1713E+02
  -7.070  0.1406E+02  0.1406E+02  0.1741E+02
  -7.060  0.1402E+02  0.1402E+02  0.1769E+02
  -7.050  0.1396E+02  0.1396E+02  0.1797E+02
  -7.040  0.1388E+02  0.1388E+02  0.1824E+02
  -7.030  0.1378E+02  0.1378E+02  0.1852E+02
  -7.020  0.1367E+02  0.1367E+02  0.1879E+02
  -7.010  0.1353E+02  0.1353E+02  0.1906E+02
  -7.000  0.1338E+02  0.1338E+02  0.1933E+02
  -6.990  0.1321E+02  0.1321E+02  0.1960E+02
  -6.980  0.1302E+02  0.1302E+02  0.1986E+02
  -6.970  0.1282E+02  0.1282E+02  0.2011E+02
  -6.960  0.1259E+02  0.1259E+02  0.2036E+02
  -6.950  0.1235E+02  0.1235E+02  0.2061E+02
  -6.940  0.1208E+02  0.1208E+02  0.2085E+02
  -6.930  0.1180E+02  0.1180E+02  0.2109E+02
  -6.920  0.1150E+02  0.1150E+02  0.2132E+02
  -6.910  0.1119E+02  0.1119E+02  0.2154E+02
  -6.900  0.1086E+02  0.1086E+02  0.2176E+02
  -6.890  0.1051E+02  0.1051E+02  0.2197E+02
  -6.880  0.1015E+02  0.1015E+02  0.2217E+02
  -6.870  0.9773E+01  0.9772E+01  0.2237E+02
  -6.860  0.9385E+01  0.9385E+01  0.2256E+02
  -6.850  0.8987E+01  0.8986E+01  0.2274E+02
  -6.840  0.8578E+01  0.8577E+01  0.2291E+02
  -6.830  0.8161E+01  0.8161E+01  0.2307E+02
  -6.820  0.7738E+01  0.7737E+01  0.2322E+02
  -6.810  0.7309E+01  0.7308E+01  0.2337E+02
  -6.800  0.6877E+01  0.6876E+01  0.2351E+02
  -6.790  0.6443E+01  0.6442E+01  0.2364E+02
  -6.780  0.6009E+01  0.6008E+01  0.2376E+02
  -6.770  0.5576E+01  0.5576E+01  0.2387E+02
  -6.760  0.5148E+01  0.5147E+01  0.2397E+02
  -6.750  0.4724E+01  0.4723E+01  0.2407E+02
  -6.740  0.4307E+01  0.4306E+01  0.2415E+02
  -6.730  0.3899E+01  0.3898E+01  0.2423E+02
  -6.720  0.3500E+01  0.3500E+01  0.2430E+02
  -6.710  0.3114E+01  0.3113E+01  0.2436E+02
  -6.700  0.2740E+01  0.2739E+01  0.2442E+02
  -6.690  0.2380E+01  0.2379E+01  0.2447E+02
  -6.680  0.2035E+01  0.2035E+01  0.2451E+02
  -6.670  0.1707E+01  0.1706E+01  0.2454E+02
  -6.660  0.1396E+01  0.1395E+01  0.2457E+02
  -6.650  0.1102E+01  0.1102E+01  0.2459E+02
  -6.640  0.8268E+00  0.8264E+00  0.2461E+02
  -6.630  0.5703E+00  0.5699E+00  0.2462E+02
  -6.620  0.3328E+00  0.3324E+00  0.2462E+02
  -6.610  0.1144E+00  0.1140E+00  0.2463E+02
  -6.600 -0.8497E-01 -0.8531E-01  0.2463E+02
  -6.590 -0.2654E+00 -0.2657E+00  0.2462E+02
